Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit,Month,Year
ORD04676,2025-06-17,Customer_9579,Consumer,South,Tamil Nadu,Furniture,Sofa,1198.69,2,0.15,50.71,June,2025
ORD04677,2025-03-02,Customer_4954,Consumer,South,Karnataka,Technology,Laptop,1098.3,1,0.05,241.75,March,2025
ORD04678,2023-02-05,Customer_7779,Home Office,North,Uttar Pradesh,Technology,Keyboard,2718.5,9,0.15,131.31,February,2023
ORD04679,2024-05-15,Customer_6785,Consumer,West,Madhya Pradesh,Technology,Printer,4816.39,5,0.1,357.82,May,2024
ORD04680,2023-11-25,Customer_9985,Home Office,North,Delhi,Office Supplies,Marker,1363.1,9,0.1,206.23,November,2023
ORD04681,2024-06-30,Customer_2137,Corporate,North,Delhi,Furniture,Chair,2191.3,2,0.2,568.62,June,2024
ORD04682,2023-07-21,Customer_7243,Corporate,North,Delhi,Office Supplies,Pen,1938.68,1,0.0,191.43,July,2023
ORD04683,2023-08-15,Customer_2236,Consumer,South,Karnataka,Technology,Monitor,2250.39,6,0.2,482.62,August,2023
ORD04684,2023-01-19,Customer_5766,Consumer,West,Madhya Pradesh,Office Supplies,Marker,1129.52,1,0.2,250.77,January,2023
ORD04685,2023-05-15,Customer_6492,Corporate,West,Maharashtra,Office Supplies,Stapler,402.83,9,0.0,95.67,May,2023
ORD04686,2025-02-26,Customer_1208,Corporate,North,Uttar Pradesh,Furniture,Sofa,3687.8,8,0.05,808.99,February,2025
ORD04687,2024-05-20,Customer_5516,Home Office,South,Tamil Nadu,Technology,Laptop,137.43,5,0.05,30.28,May,2024
ORD04688,2023-09-15,Customer_6351,Consumer,East,Bihar,Technology,Monitor,405.77,3,0.1,20.16,September,2023
ORD04689,2023-12-09,Customer_6324,Consumer,North,Punjab,Furniture,Chair,3768.84,6,0.2,645.39,December,2023
ORD04690,2023-02-11,Customer_2205,Home Office,North,Haryana,Technology,Printer,4899.26,8,0.2,605.91,February,2023
ORD04691,2023-11-11,Customer_6440,Consumer,East,Odisha,Furniture,Bookshelf,100.99,4,0.2,4.27,November,2023
ORD04692,2024-04-01,Customer_3939,Home Office,East,Bihar,Technology,Mouse,4629.2,5,0.05,883.5,April,2024
ORD04693,2024-05-24,Customer_4162,Consumer,East,West Bengal,Technology,Keyboard,2843.19,8,0.2,61.51,May,2024
ORD04694,2024-03-13,Customer_8845,Corporate,East,Bihar,Furniture,Desk,1670.13,6,0.1,280.65,March,2024
ORD04695,2023-10-05,Customer_4310,Home Office,North,Uttar Pradesh,Furniture,Desk,1165.49,9,0.2,293.04,October,2023
ORD04696,2023-08-26,Customer_8633,Corporate,East,Odisha,Office Supplies,Stapler,1193.45,8,0.15,140.68,August,2023
ORD04697,2024-05-18,Customer_3119,Consumer,West,Madhya Pradesh,Technology,Laptop,1066.76,3,0.2,177.31,May,2024
ORD04698,2023-06-19,Customer_8277,Consumer,North,Punjab,Furniture,Chair,3209.38,6,0.2,825.83,June,2023
ORD04699,2024-01-02,Customer_1650,Home Office,North,Punjab,Technology,Mouse,571.41,3,0.1,33.47,January,2024
ORD04700,2024-06-24,Customer_6805,Corporate,West,Rajasthan,Technology,Mouse,2897.12,2,0.0,665.66,June,2024
ORD04701,2024-03-12,Customer_3904,Home Office,South,Tamil Nadu,Office Supplies,Stapler,2315.59,3,0.2,116.81,March,2024
ORD04702,2024-04-04,Customer_9360,Consumer,North,Uttar Pradesh,Furniture,Sofa,308.46,2,0.05,52.85,April,2024
ORD04703,2025-06-15,Customer_7864,Corporate,West,Gujarat,Furniture,Table,3068.52,5,0.2,206.23,June,2025
ORD04704,2025-04-12,Customer_6129,Corporate,East,Bihar,Technology,Keyboard,1228.5,2,0.05,295.14,April,2025
ORD04705,2024-05-15,Customer_2050,Consumer,North,Delhi,Furniture,Chair,2867.6,5,0.2,587.01,May,2024
ORD04706,2024-05-21,Customer_4832,Consumer,North,Punjab,Office Supplies,Stapler,545.7,4,0.1,99.37,May,2024
ORD04707,2023-04-06,Customer_2918,Home Office,North,Uttar Pradesh,Technology,Mouse,1993.6,2,0.1,524.79,April,2023
ORD04708,2023-06-01,Customer_4848,Corporate,East,Odisha,Office Supplies,Pen,4327.62,3,0.0,396.83,June,2023
ORD04709,2025-05-12,Customer_9548,Corporate,West,Maharashtra,Technology,Laptop,973.67,9,0.1,41.02,May,2025
ORD04710,2025-03-10,Customer_4140,Corporate,South,Karnataka,Technology,Keyboard,3278.76,1,0.0,396.12,March,2025
ORD04711,2024-04-30,Customer_8063,Consumer,West,Maharashtra,Technology,Laptop,2218.27,1,0.05,383.38,April,2024
ORD04712,2024-08-02,Customer_5751,Consumer,South,Karnataka,Furniture,Chair,3983.43,2,0.15,813.52,August,2024
ORD04713,2024-08-14,Customer_3075,Home Office,North,Punjab,Technology,Mouse,623.01,3,0.1,30.16,August,2024
ORD04714,2023-01-31,Customer_8394,Consumer,West,Maharashtra,Furniture,Chair,4384.75,5,0.05,1149.27,January,2023
ORD04715,2025-02-19,Customer_4359,Consumer,North,Haryana,Office Supplies,Stapler,2311.52,2,0.15,494.08,February,2025
ORD04716,2023-01-06,Customer_1411,Consumer,West,Madhya Pradesh,Furniture,Sofa,1581.27,7,0.1,391.34,January,2023
ORD04717,2024-08-07,Customer_5595,Corporate,East,Odisha,Furniture,Chair,2123.15,4,0.05,191.0,August,2024
ORD04718,2024-03-17,Customer_3037,Consumer,South,Karnataka,Furniture,Desk,1050.75,2,0.2,61.29,March,2024
ORD04719,2024-04-12,Customer_8663,Home Office,East,Assam,Technology,Laptop,4726.88,9,0.2,904.85,April,2024
ORD04720,2024-07-23,Customer_5952,Corporate,North,Haryana,Technology,Laptop,4680.39,8,0.15,487.78,July,2024
ORD04721,2023-08-28,Customer_9019,Corporate,West,Gujarat,Office Supplies,Stapler,4647.46,3,0.05,1211.63,August,2023
ORD04722,2025-05-25,Customer_4584,Home Office,South,Kerala,Technology,Keyboard,1419.45,5,0.2,44.23,May,2025
ORD04723,2023-07-24,Customer_8788,Home Office,West,Maharashtra,Furniture,Desk,2859.84,7,0.0,413.76,July,2023
ORD04724,2025-01-29,Customer_7010,Home Office,South,Karnataka,Furniture,Chair,3693.51,7,0.0,332.93,January,2025
ORD04725,2023-01-22,Customer_7148,Corporate,South,Telangana,Office Supplies,Notebook,3608.94,2,0.15,505.56,January,2023
ORD04726,2024-11-02,Customer_5895,Corporate,West,Maharashtra,Office Supplies,File,2222.77,8,0.1,514.34,November,2024
ORD04727,2023-02-11,Customer_2360,Consumer,West,Rajasthan,Office Supplies,File,2740.86,8,0.15,97.4,February,2023
ORD04728,2024-02-19,Customer_4315,Corporate,South,Kerala,Technology,Printer,2832.92,3,0.2,318.44,February,2024
ORD04729,2024-07-19,Customer_8547,Home Office,West,Madhya Pradesh,Office Supplies,Stapler,3897.68,8,0.2,747.9,July,2024
ORD04730,2025-03-01,Customer_4228,Home Office,East,Assam,Furniture,Chair,2958.05,5,0.2,748.88,March,2025
ORD04731,2024-05-30,Customer_2425,Corporate,South,Tamil Nadu,Office Supplies,Notebook,652.68,2,0.2,101.89,May,2024
ORD04732,2025-02-04,Customer_1601,Home Office,North,Delhi,Furniture,Chair,4341.0,9,0.05,833.89,February,2025
ORD04733,2024-09-18,Customer_2117,Consumer,East,Assam,Furniture,Table,4099.45,2,0.0,923.6,September,2024
ORD04734,2023-01-09,Customer_8939,Corporate,South,Kerala,Furniture,Table,4683.69,5,0.15,971.78,January,2023
ORD04735,2024-12-30,Customer_8057,Home Office,North,Haryana,Office Supplies,File,2114.03,2,0.0,575.87,December,2024
ORD04736,2024-05-14,Customer_5380,Consumer,West,Gujarat,Technology,Mouse,393.57,4,0.05,46.21,May,2024
ORD04737,2025-05-02,Customer_3183,Home Office,East,Assam,Furniture,Bookshelf,3901.2,3,0.0,846.53,May,2025
ORD04738,2024-02-26,Customer_4972,Home Office,East,Bihar,Furniture,Sofa,2278.76,4,0.2,385.45,February,2024
ORD04739,2024-11-07,Customer_2662,Corporate,South,Tamil Nadu,Furniture,Sofa,1506.81,8,0.05,395.26,November,2024
ORD04740,2024-10-05,Customer_2994,Corporate,North,Delhi,Technology,Printer,4009.86,5,0.1,293.45,October,2024
ORD04741,2024-08-26,Customer_4992,Corporate,South,Tamil Nadu,Office Supplies,Notebook,4015.81,3,0.1,307.72,August,2024
ORD04742,2023-12-09,Customer_7298,Consumer,South,Tamil Nadu,Office Supplies,File,1327.39,8,0.2,293.51,December,2023
ORD04743,2024-12-10,Customer_9422,Corporate,East,Bihar,Furniture,Bookshelf,1136.38,8,0.1,201.62,December,2024
ORD04744,2023-07-20,Customer_3903,Corporate,South,Tamil Nadu,Office Supplies,Marker,4217.98,5,0.0,258.18,July,2023
ORD04745,2023-08-03,Customer_3074,Corporate,West,Maharashtra,Furniture,Desk,4160.42,1,0.2,999.4,August,2023
ORD04746,2025-04-05,Customer_1122,Consumer,North,Haryana,Technology,Laptop,614.64,6,0.0,151.48,April,2025
ORD04747,2025-01-27,Customer_6556,Corporate,South,Tamil Nadu,Technology,Keyboard,3919.21,4,0.05,301.4,January,2025
ORD04748,2024-09-05,Customer_8973,Consumer,South,Kerala,Technology,Mouse,199.13,9,0.05,51.81,September,2024
ORD04749,2023-09-14,Customer_7095,Consumer,North,Delhi,Office Supplies,File,226.77,3,0.2,27.13,September,2023
ORD04750,2024-03-06,Customer_4882,Corporate,East,Assam,Technology,Mouse,2531.75,8,0.15,118.46,March,2024
ORD04751,2023-01-07,Customer_3638,Corporate,South,Tamil Nadu,Office Supplies,Marker,1854.47,8,0.1,327.34,January,2023
ORD04752,2023-08-04,Customer_2482,Consumer,North,Delhi,Technology,Mouse,765.26,3,0.0,225.92,August,2023
ORD04753,2024-11-19,Customer_8426,Home Office,South,Tamil Nadu,Office Supplies,File,4051.36,6,0.1,786.5,November,2024
ORD04754,2025-05-17,Customer_4111,Consumer,North,Delhi,Technology,Keyboard,664.61,8,0.05,160.31,May,2025
ORD04755,2023-12-27,Customer_2969,Consumer,North,Punjab,Furniture,Desk,3955.66,7,0.0,385.18,December,2023
ORD04756,2024-03-08,Customer_9198,Home Office,South,Tamil Nadu,Office Supplies,File,3653.18,1,0.1,178.58,March,2024
ORD04757,2023-02-12,Customer_7840,Corporate,North,Uttar Pradesh,Office Supplies,Marker,2294.71,1,0.1,124.05,February,2023
ORD04758,2025-05-19,Customer_9704,Consumer,North,Delhi,Office Supplies,File,763.3,1,0.1,74.65,May,2025
ORD04759,2024-04-30,Customer_3009,Corporate,East,West Bengal,Office Supplies,Marker,781.27,5,0.05,188.16,April,2024
ORD04760,2024-08-16,Customer_3184,Home Office,North,Haryana,Office Supplies,File,820.72,6,0.05,125.14,August,2024
ORD04761,2025-06-09,Customer_5783,Consumer,East,Odisha,Technology,Laptop,2118.06,1,0.0,589.15,June,2025
ORD04762,2023-08-19,Customer_3985,Corporate,South,Telangana,Furniture,Table,2063.6,6,0.2,485.21,August,2023
ORD04763,2024-05-14,Customer_2934,Consumer,South,Tamil Nadu,Technology,Monitor,2695.06,9,0.05,580.85,May,2024
ORD04764,2024-05-13,Customer_6628,Corporate,West,Maharashtra,Furniture,Table,1450.39,2,0.2,176.49,May,2024
ORD04765,2023-02-12,Customer_3936,Corporate,North,Punjab,Furniture,Chair,2260.27,6,0.2,482.62,February,2023
ORD04766,2025-02-12,Customer_8056,Home Office,North,Uttar Pradesh,Technology,Printer,2759.45,3,0.0,387.44,February,2025
ORD04767,2024-12-26,Customer_2613,Consumer,North,Uttar Pradesh,Technology,Mouse,3434.69,6,0.0,672.12,December,2024
ORD04768,2025-03-27,Customer_6067,Consumer,West,Rajasthan,Furniture,Desk,267.24,9,0.15,56.63,March,2025
ORD04769,2024-10-27,Customer_1455,Consumer,South,Telangana,Furniture,Table,3491.91,9,0.05,986.1,October,2024
ORD04770,2025-06-14,Customer_6099,Consumer,West,Madhya Pradesh,Office Supplies,Pen,2507.62,4,0.05,643.28,June,2025
ORD04771,2023-06-17,Customer_6531,Home Office,South,Kerala,Office Supplies,Pen,1893.4,6,0.15,205.71,June,2023
ORD04772,2024-02-20,Customer_5987,Consumer,East,Odisha,Furniture,Bookshelf,4788.48,3,0.05,1093.38,February,2024
ORD04773,2023-12-16,Customer_4553,Home Office,North,Punjab,Office Supplies,Stapler,220.45,9,0.2,53.07,December,2023
ORD04774,2024-07-16,Customer_8446,Corporate,East,Bihar,Technology,Mouse,1537.78,8,0.15,101.78,July,2024
ORD04775,2024-03-08,Customer_5098,Home Office,South,Karnataka,Technology,Monitor,1974.41,8,0.15,317.64,March,2024
ORD04776,2023-05-20,Customer_8644,Home Office,North,Uttar Pradesh,Office Supplies,File,905.36,7,0.0,210.52,May,2023
ORD04777,2025-04-18,Customer_9536,Home Office,East,Assam,Furniture,Desk,3430.81,2,0.2,880.36,April,2025
ORD04778,2023-12-01,Customer_3122,Home Office,West,Maharashtra,Furniture,Desk,2132.6,8,0.15,185.32,December,2023
ORD04779,2025-02-14,Customer_5981,Home Office,East,West Bengal,Furniture,Bookshelf,967.56,1,0.2,231.05,February,2025
ORD04780,2023-08-04,Customer_8268,Home Office,North,Punjab,Office Supplies,Stapler,2450.37,2,0.2,485.04,August,2023
ORD04781,2025-01-13,Customer_7162,Home Office,South,Tamil Nadu,Furniture,Chair,4901.07,5,0.1,478.98,January,2025
ORD04782,2023-01-21,Customer_4292,Corporate,North,Uttar Pradesh,Furniture,Table,2260.93,2,0.2,365.99,January,2023
ORD04783,2024-01-13,Customer_9564,Consumer,North,Delhi,Furniture,Chair,4788.66,9,0.1,706.7,January,2024
ORD04784,2024-08-06,Customer_1998,Corporate,South,Kerala,Technology,Printer,3805.55,6,0.1,701.45,August,2024
ORD04785,2024-03-28,Customer_6858,Home Office,South,Kerala,Technology,Laptop,1049.99,4,0.0,182.31,March,2024
ORD04786,2024-12-03,Customer_1540,Corporate,South,Karnataka,Furniture,Bookshelf,2892.56,8,0.0,478.7,December,2024
ORD04787,2023-10-24,Customer_3993,Corporate,North,Punjab,Technology,Laptop,265.56,2,0.0,56.39,October,2023
ORD04788,2024-04-23,Customer_3665,Consumer,North,Uttar Pradesh,Office Supplies,Pen,1254.25,2,0.2,23.08,April,2024
ORD04789,2024-01-12,Customer_6151,Consumer,East,Bihar,Technology,Mouse,2194.86,7,0.05,534.98,January,2024
ORD04790,2023-08-30,Customer_1586,Home Office,East,West Bengal,Furniture,Desk,4576.8,3,0.1,689.17,August,2023
ORD04791,2025-05-07,Customer_1658,Corporate,East,Assam,Office Supplies,Stapler,150.49,5,0.2,36.37,May,2025
ORD04792,2024-10-31,Customer_8420,Corporate,South,Karnataka,Office Supplies,Marker,579.75,3,0.0,55.82,October,2024
ORD04793,2024-06-10,Customer_6247,Consumer,South,Kerala,Office Supplies,Pen,4198.08,9,0.1,1062.62,June,2024
ORD04794,2023-10-31,Customer_2177,Corporate,North,Haryana,Technology,Laptop,3014.84,1,0.1,561.18,October,2023
ORD04795,2023-04-20,Customer_3552,Corporate,West,Madhya Pradesh,Furniture,Table,774.06,1,0.2,128.68,April,2023
ORD04796,2024-12-08,Customer_4597,Consumer,West,Maharashtra,Furniture,Desk,4951.85,7,0.05,920.91,December,2024
ORD04797,2025-06-10,Customer_6291,Consumer,East,Odisha,Office Supplies,Pen,4750.3,9,0.2,565.1,June,2025
ORD04798,2025-04-10,Customer_6068,Consumer,North,Uttar Pradesh,Furniture,Sofa,3517.38,6,0.0,290.91,April,2025
ORD04799,2024-10-17,Customer_9498,Home Office,South,Karnataka,Office Supplies,Stapler,2409.0,9,0.05,417.0,October,2024
ORD04800,2025-04-18,Customer_9537,Corporate,West,Maharashtra,Furniture,Sofa,4904.39,6,0.0,630.24,April,2025
ORD04801,2025-04-14,Customer_4904,Home Office,South,Telangana,Office Supplies,Pen,4268.92,2,0.2,951.16,April,2025
ORD04802,2024-03-18,Customer_5996,Consumer,West,Gujarat,Technology,Monitor,3007.96,9,0.05,444.44,March,2024
ORD04803,2024-02-10,Customer_1243,Home Office,South,Kerala,Furniture,Desk,4070.22,6,0.1,1095.13,February,2024
ORD04804,2024-05-18,Customer_9624,Corporate,East,Odisha,Furniture,Desk,2166.73,1,0.05,381.37,May,2024
ORD04805,2023-09-30,Customer_8007,Corporate,South,Tamil Nadu,Furniture,Chair,2298.94,7,0.0,267.28,September,2023
ORD04806,2025-03-15,Customer_3455,Consumer,North,Delhi,Furniture,Table,185.33,6,0.0,49.55,March,2025
ORD04807,2024-02-26,Customer_3702,Corporate,West,Maharashtra,Furniture,Desk,2345.57,5,0.05,663.98,February,2024
ORD04808,2023-12-01,Customer_6992,Consumer,West,Gujarat,Furniture,Chair,301.77,4,0.1,81.42,December,2023
ORD04809,2024-03-13,Customer_7999,Consumer,North,Uttar Pradesh,Furniture,Sofa,2037.42,2,0.05,508.28,March,2024
ORD04810,2025-02-06,Customer_2545,Consumer,North,Punjab,Furniture,Sofa,2615.11,3,0.2,184.66,February,2025
ORD04811,2023-04-04,Customer_7003,Home Office,East,Odisha,Office Supplies,File,1490.94,7,0.15,287.29,April,2023
ORD04812,2024-09-11,Customer_9422,Home Office,South,Telangana,Technology,Mouse,300.12,5,0.2,51.16,September,2024
ORD04813,2024-11-11,Customer_4972,Home Office,South,Kerala,Furniture,Desk,3769.25,3,0.05,1060.84,November,2024
ORD04814,2024-01-20,Customer_7619,Home Office,West,Gujarat,Furniture,Table,1083.19,3,0.0,102.68,January,2024
ORD04815,2025-02-28,Customer_7896,Corporate,East,West Bengal,Furniture,Desk,3143.36,5,0.2,351.52,February,2025
ORD04816,2025-05-05,Customer_3369,Home Office,East,Bihar,Technology,Monitor,4830.76,5,0.2,906.49,May,2025
ORD04817,2024-03-15,Customer_2907,Consumer,West,Gujarat,Technology,Monitor,2626.64,2,0.1,108.02,March,2024
ORD04818,2025-01-20,Customer_1181,Corporate,South,Kerala,Technology,Printer,3688.07,8,0.05,309.04,January,2025
ORD04819,2023-08-11,Customer_1989,Corporate,West,Madhya Pradesh,Office Supplies,Notebook,3023.85,1,0.0,354.32,August,2023
ORD04820,2025-03-21,Customer_5847,Home Office,South,Karnataka,Office Supplies,File,2286.03,1,0.1,196.25,March,2025
ORD04821,2024-05-23,Customer_9614,Corporate,West,Maharashtra,Furniture,Chair,1220.27,5,0.05,132.01,May,2024
ORD04822,2024-07-23,Customer_5010,Home Office,West,Gujarat,Technology,Laptop,4919.25,6,0.05,1242.25,July,2024
ORD04823,2023-01-11,Customer_3536,Consumer,East,Odisha,Technology,Keyboard,3695.39,9,0.2,756.82,January,2023
ORD04824,2023-05-01,Customer_7768,Home Office,East,West Bengal,Office Supplies,Marker,2966.18,3,0.1,745.74,May,2023
ORD04825,2024-11-17,Customer_1958,Corporate,South,Telangana,Technology,Printer,1213.08,3,0.2,202.28,November,2024
ORD04826,2023-01-04,Customer_7989,Corporate,North,Haryana,Office Supplies,File,603.65,1,0.05,136.44,January,2023
ORD04827,2025-02-09,Customer_7053,Home Office,East,West Bengal,Furniture,Table,356.57,5,0.2,34.98,February,2025
ORD04828,2024-05-12,Customer_9560,Home Office,East,Assam,Furniture,Chair,1780.03,8,0.2,116.93,May,2024
ORD04829,2024-01-12,Customer_1544,Corporate,West,Madhya Pradesh,Furniture,Sofa,1407.76,1,0.0,376.42,January,2024
ORD04830,2024-01-23,Customer_7971,Home Office,East,Bihar,Furniture,Chair,107.09,8,0.2,10.9,January,2024
ORD04831,2024-10-10,Customer_9482,Consumer,North,Punjab,Office Supplies,Stapler,2804.64,4,0.05,783.05,October,2024
ORD04832,2024-11-11,Customer_8203,Home Office,South,Telangana,Technology,Monitor,532.66,8,0.1,100.46,November,2024
ORD04833,2024-08-14,Customer_1749,Consumer,South,Telangana,Office Supplies,Notebook,2646.07,9,0.1,271.39,August,2024
ORD04834,2025-01-19,Customer_8508,Corporate,North,Punjab,Technology,Mouse,352.83,6,0.2,90.49,January,2025
ORD04835,2023-02-07,Customer_3034,Corporate,North,Delhi,Technology,Monitor,2683.67,5,0.0,172.92,February,2023
ORD04836,2024-01-30,Customer_8840,Corporate,West,Madhya Pradesh,Office Supplies,Pen,4908.32,1,0.2,56.53,January,2024
ORD04837,2025-01-01,Customer_7630,Corporate,North,Uttar Pradesh,Technology,Laptop,734.96,9,0.15,156.37,January,2025
ORD04838,2023-01-03,Customer_4121,Corporate,South,Kerala,Technology,Keyboard,1226.21,9,0.15,47.73,January,2023
ORD04839,2024-11-10,Customer_4354,Consumer,West,Gujarat,Technology,Keyboard,1520.98,8,0.1,95.6,November,2024
ORD04840,2024-01-27,Customer_6521,Consumer,North,Uttar Pradesh,Office Supplies,Pen,2887.92,9,0.05,621.32,January,2024
ORD04841,2024-06-04,Customer_9623,Home Office,South,Karnataka,Technology,Mouse,196.93,2,0.15,25.87,June,2024
ORD04842,2023-06-07,Customer_8546,Consumer,West,Maharashtra,Technology,Keyboard,3602.57,9,0.0,515.9,June,2023
ORD04843,2024-11-23,Customer_7327,Consumer,West,Rajasthan,Furniture,Chair,408.37,2,0.1,25.24,November,2024
ORD04844,2024-06-01,Customer_4062,Corporate,West,Maharashtra,Technology,Monitor,3498.57,5,0.15,610.27,June,2024
ORD04845,2025-03-17,Customer_6200,Consumer,North,Punjab,Technology,Monitor,4923.34,8,0.1,528.15,March,2025
ORD04846,2025-02-06,Customer_4480,Consumer,West,Maharashtra,Furniture,Chair,2837.69,9,0.05,121.99,February,2025
ORD04847,2023-08-19,Customer_8526,Corporate,East,Bihar,Technology,Mouse,4162.5,8,0.05,629.73,August,2023
ORD04848,2023-03-14,Customer_2963,Corporate,West,Gujarat,Furniture,Sofa,4318.23,4,0.2,904.69,March,2023
ORD04849,2023-05-04,Customer_3847,Home Office,South,Tamil Nadu,Furniture,Table,4899.25,3,0.2,1184.24,May,2023
ORD04850,2023-02-02,Customer_8418,Home Office,East,Assam,Furniture,Table,4571.13,4,0.2,476.17,February,2023
ORD04851,2023-10-19,Customer_8326,Home Office,North,Punjab,Office Supplies,Pen,2113.67,5,0.1,458.72,October,2023
ORD04852,2023-05-05,Customer_6986,Consumer,West,Rajasthan,Furniture,Chair,4440.33,5,0.05,931.86,May,2023
ORD04853,2024-04-04,Customer_1490,Consumer,East,Odisha,Technology,Printer,1943.0,9,0.05,82.68,April,2024
ORD04854,2023-05-30,Customer_2650,Corporate,South,Karnataka,Furniture,Table,2844.73,7,0.15,103.31,May,2023
ORD04855,2025-04-11,Customer_5357,Consumer,South,Tamil Nadu,Technology,Printer,4272.97,5,0.2,349.38,April,2025
ORD04856,2024-03-12,Customer_6758,Corporate,West,Gujarat,Furniture,Chair,2561.77,1,0.2,491.68,March,2024
ORD04857,2023-06-09,Customer_4405,Home Office,West,Maharashtra,Technology,Monitor,4609.27,3,0.0,1285.75,June,2023
ORD04858,2025-01-29,Customer_4722,Consumer,West,Madhya Pradesh,Furniture,Sofa,337.27,5,0.1,87.97,January,2025
ORD04859,2024-06-20,Customer_3340,Corporate,West,Gujarat,Office Supplies,Stapler,4764.01,1,0.1,1293.57,June,2024
ORD04860,2023-02-01,Customer_4160,Home Office,South,Telangana,Furniture,Bookshelf,2108.65,1,0.05,222.13,February,2023
ORD04861,2024-12-16,Customer_1752,Home Office,East,West Bengal,Furniture,Chair,1788.61,2,0.0,391.5,December,2024
ORD04862,2024-04-13,Customer_1425,Home Office,West,Rajasthan,Technology,Monitor,777.49,2,0.2,110.5,April,2024
ORD04863,2023-01-11,Customer_4703,Consumer,West,Rajasthan,Furniture,Chair,4073.86,2,0.15,452.88,January,2023
ORD04864,2023-09-25,Customer_5801,Home Office,North,Delhi,Office Supplies,Pen,4660.55,4,0.2,372.53,September,2023
ORD04865,2025-02-20,Customer_2526,Consumer,South,Tamil Nadu,Technology,Mouse,4714.05,5,0.05,326.85,February,2025
ORD04866,2025-05-03,Customer_9707,Consumer,East,Odisha,Technology,Printer,2654.23,6,0.05,154.01,May,2025
ORD04867,2023-11-10,Customer_4256,Consumer,East,Odisha,Office Supplies,Marker,368.32,8,0.15,66.05,November,2023
ORD04868,2023-01-21,Customer_7396,Consumer,South,Karnataka,Technology,Keyboard,3020.26,3,0.2,239.91,January,2023
ORD04869,2024-10-01,Customer_6942,Consumer,South,Karnataka,Technology,Laptop,523.4,2,0.15,51.19,October,2024
ORD04870,2025-03-06,Customer_3045,Consumer,South,Kerala,Technology,Laptop,1472.76,1,0.15,302.54,March,2025
ORD04871,2024-02-10,Customer_4672,Consumer,East,Odisha,Furniture,Chair,4992.63,9,0.2,179.97,February,2024
ORD04872,2023-09-02,Customer_8775,Home Office,South,Kerala,Furniture,Sofa,424.87,8,0.2,94.87,September,2023
ORD04873,2023-03-28,Customer_7223,Home Office,North,Punjab,Furniture,Bookshelf,2708.17,4,0.2,243.8,March,2023
ORD04874,2023-01-25,Customer_2225,Consumer,East,Bihar,Office Supplies,Notebook,3223.57,2,0.15,672.6,January,2023
ORD04875,2024-07-12,Customer_5848,Corporate,South,Karnataka,Furniture,Table,2960.93,3,0.1,525.56,July,2024
ORD04876,2024-10-21,Customer_2517,Home Office,South,Telangana,Technology,Laptop,4091.47,7,0.2,1052.28,October,2024
ORD04877,2024-08-28,Customer_6558,Home Office,North,Haryana,Office Supplies,Marker,3689.33,4,0.0,304.93,August,2024
ORD04878,2023-04-28,Customer_7225,Corporate,South,Tamil Nadu,Technology,Keyboard,4514.28,3,0.0,1236.3,April,2023
ORD04879,2024-08-24,Customer_3720,Corporate,North,Punjab,Office Supplies,Pen,2507.36,3,0.1,470.7,August,2024
ORD04880,2023-10-24,Customer_6379,Home Office,East,Assam,Furniture,Bookshelf,4947.49,9,0.0,1178.82,October,2023
ORD04881,2025-02-03,Customer_9540,Consumer,South,Tamil Nadu,Technology,Mouse,1603.99,4,0.05,239.78,February,2025
ORD04882,2024-07-23,Customer_7379,Corporate,West,Madhya Pradesh,Technology,Laptop,4381.19,3,0.15,934.8,July,2024
ORD04883,2024-02-19,Customer_1982,Corporate,West,Rajasthan,Office Supplies,Stapler,4324.15,2,0.15,806.15,February,2024
ORD04884,2024-07-24,Customer_6905,Consumer,South,Tamil Nadu,Technology,Monitor,3405.76,1,0.1,652.15,July,2024
ORD04885,2023-04-12,Customer_8434,Corporate,East,West Bengal,Office Supplies,Notebook,325.26,4,0.15,55.34,April,2023
ORD04886,2024-06-19,Customer_8500,Consumer,East,West Bengal,Office Supplies,Notebook,2695.4,3,0.1,721.0,June,2024
ORD04887,2023-10-29,Customer_7492,Consumer,West,Madhya Pradesh,Technology,Mouse,3373.91,5,0.1,901.56,October,2023
ORD04888,2023-09-04,Customer_7241,Consumer,West,Rajasthan,Technology,Monitor,1166.16,3,0.0,252.89,September,2023
ORD04889,2023-01-05,Customer_9650,Consumer,West,Rajasthan,Furniture,Sofa,461.85,1,0.0,128.6,January,2023
ORD04890,2023-10-20,Customer_8448,Consumer,West,Rajasthan,Furniture,Chair,3671.15,1,0.05,1024.83,October,2023
ORD04891,2023-05-15,Customer_3253,Consumer,North,Uttar Pradesh,Technology,Monitor,3788.54,3,0.1,992.29,May,2023
ORD04892,2023-12-28,Customer_2086,Consumer,North,Delhi,Office Supplies,Marker,4424.51,8,0.1,651.16,December,2023
ORD04893,2024-01-27,Customer_5341,Consumer,East,Odisha,Technology,Keyboard,2380.01,4,0.15,642.4,January,2024
ORD04894,2023-05-03,Customer_4128,Consumer,South,Karnataka,Office Supplies,Pen,1777.52,9,0.15,260.36,May,2023
ORD04895,2024-02-24,Customer_6647,Consumer,East,Bihar,Furniture,Sofa,2513.01,1,0.0,307.24,February,2024
ORD04896,2024-09-28,Customer_8696,Home Office,East,West Bengal,Furniture,Table,1799.62,3,0.05,430.75,September,2024
